transaction_id,order_id,customer_id,transaction_date,transaction_type,amount,payment_method,merchant
txn005915,2089,756,2024-08-30 00:00:00,exchange,893.14,debit_card,Best Buy
txn005916,3389,848,2024-09-04 00:00:00,purchase,1129.17,google_pay,Target
txn005917,1014,476,2023-10-27 00:00:00,exchange,2147.03,google_pay,eBay
txn005918,900,514,2024-06-14 00:00:00,refund,2604.29,paypal,Target
txn005919,1025,812,2024-09-23 00:00:00,purchase,1575.82,debit_card,Walmart
txn005920,2010,430,2024-09-26 00:00:00,refund,465.3,apple_pay,Amazon
txn005921,3597,896,2024-06-27 00:00:00,refund,224.67,credit_card,Walmart
txn005922,296,73,2024-03-17 00:00:00,purchase,1100.36,debit_card,eBay
txn005923,1766,917,2023-06-09 00:00:00,refund,4482.5,apple_pay,Target
txn005924,1092,698,2024-10-25 00:00:00,purchase,2312.17,apple_pay,Walmart
txn005925,4638,853,2024-11-16 00:00:00,purchase,267.17,apple_pay,Walmart
txn005926,1190,766,2023-07-13 00:00:00,purchase,880.62,debit_card,Best Buy
txn005927,150,397,2024-11-10 00:00:00,purchase,157.67,paypal,Walmart
txn005928,843,810,2023-11-07 00:00:00,refund,1458.45,apple_pay,Walmart
txn005929,1502,334,2024-11-16 00:00:00,purchase,250.87,paypal,Target
txn005930,858,31,2024-09-01 00:00:00,exchange,1057.5,credit_card,Walmart
txn005931,2402,459,2024-12-05 00:00:00,exchange,1295.68,google_pay,Amazon
txn005932,539,9,2024-09-05 00:00:00,exchange,3439.11,google_pay,eBay
txn005933,2218,475,2024-09-20 00:00:00,purchase,1375.24,apple_pay,Walmart
txn005934,4949,118,2024-12-02 00:00:00,exchange,1946.05,debit_card,Amazon
txn005935,3167,967,2024-03-17 00:00:00,exchange,585.96,credit_card,eBay
txn005936,4612,503,2024-11-23 00:00:00,exchange,198.93,credit_card,eBay
txn005937,122,155,2024-10-18 00:00:00,purchase,1200.56,apple_pay,Target
txn005938,1108,606,2024-12-02 00:00:00,purchase,666.12,paypal,Target
txn005939,185,967,2024-05-16 00:00:00,exchange,4013.64,paypal,Amazon
txn005940,3754,33,2024-02-13 00:00:00,exchange,252.31,google_pay,Walmart
txn005941,4250,159,2024-05-27 00:00:00,purchase,1212.29,google_pay,Target
txn005942,34,551,2023-09-22 00:00:00,exchange,701.16,paypal,Target
txn005943,669,215,2024-08-28 00:00:00,exchange,1176.57,paypal,Amazon
txn005944,461,19,2024-06-12 00:00:00,purchase,3860.05,debit_card,Amazon
txn005945,1581,43,2024-09-16 00:00:00,purchase,1170.34,google_pay,eBay
txn005946,4894,308,2024-03-31 00:00:00,purchase,186.99,apple_pay,Amazon
txn005947,3634,786,2024-12-28 00:00:00,purchase,731.94,apple_pay,eBay
txn005948,3210,783,2023-12-30 00:00:00,exchange,2412.0,paypal,Walmart
txn005949,4115,74,2024-09-14 00:00:00,purchase,5743.76,credit_card,Amazon
txn005950,1412,90,2024-08-22 00:00:00,purchase,369.77,paypal,Best Buy
txn005951,2198,712,2024-10-12 00:00:00,purchase,1618.03,google_pay,Amazon
txn005952,4342,319,2024-10-20 00:00:00,refund,593.09,credit_card,Best Buy
txn005953,3693,692,2024-10-31 00:00:00,purchase,1291.18,apple_pay,Best Buy
txn005954,684,198,2024-06-17 00:00:00,purchase,2569.32,google_pay,Best Buy
txn005955,3943,984,2024-01-03 00:00:00,exchange,2216.94,apple_pay,Best Buy
txn005956,1576,717,2024-09-27 00:00:00,purchase,199.07,debit_card,Walmart
txn005957,2349,432,2024-01-02 00:00:00,refund,1089.12,paypal,Target
txn005958,2930,765,2024-02-02 00:00:00,purchase,2325.71,apple_pay,Best Buy
txn005959,3536,464,2024-11-16 00:00:00,purchase,1041.89,credit_card,Best Buy
txn005960,1704,543,2024-06-12 00:00:00,exchange,1835.47,google_pay,Amazon
txn005961,2747,798,2024-11-26 00:00:00,purchase,3354.29,google_pay,Walmart
txn005962,1834,143,2024-10-21 00:00:00,purchase,845.47,debit_card,Target
txn005963,3055,507,2023-11-21 00:00:00,exchange,1725.28,apple_pay,Target
txn005964,2801,131,2024-06-16 00:00:00,purchase,810.21,google_pay,Amazon
txn005965,3950,688,2023-08-07 00:00:00,refund,566.76,paypal,Target
txn005966,455,855,2023-05-16 00:00:00,purchase,539.56,paypal,eBay
txn005967,157,806,2024-12-10 00:00:00,exchange,270.64,debit_card,Target
txn005968,2956,150,2023-07-04 00:00:00,refund,456.76,google_pay,Target
txn005969,3216,235,2024-11-30 00:00:00,refund,164.53,debit_card,Target
txn005970,2933,219,2024-12-30 00:00:00,refund,830.37,apple_pay,Walmart
txn005971,289,8,2024-09-27 00:00:00,exchange,325.0,debit_card,Target
txn005972,804,323,2024-09-25 00:00:00,purchase,2578.78,credit_card,Best Buy
txn005973,4180,570,2024-06-02 00:00:00,refund,601.56,apple_pay,eBay
txn005974,1950,697,2024-10-23 00:00:00,exchange,131.34,google_pay,eBay
txn005975,195,616,2024-07-18 00:00:00,purchase,4467.3,apple_pay,Amazon
txn005976,4689,230,2024-03-18 00:00:00,refund,2875.23,google_pay,Walmart
txn005977,4635,661,2024-10-04 00:00:00,exchange,3241.42,credit_card,Target
txn005978,41,360,2024-11-30 00:00:00,exchange,671.92,credit_card,Target
txn005979,437,570,2024-12-31 00:00:00,refund,1030.47,paypal,Amazon
txn005980,1731,231,2024-04-20 00:00:00,refund,130.51,apple_pay,Target
txn005981,1849,505,2024-12-10 00:00:00,refund,1810.7,google_pay,Amazon
txn005982,1767,464,2024-11-22 00:00:00,purchase,1694.61,google_pay,Target
txn005983,2593,647,2024-10-31 00:00:00,purchase,123.92,google_pay,Amazon
txn005984,4428,572,2024-07-28 00:00:00,exchange,259.96,google_pay,Amazon
txn005985,4748,626,2023-09-05 00:00:00,exchange,1467.8,debit_card,Best Buy
txn005986,695,234,2024-06-30 00:00:00,exchange,476.0,google_pay,Amazon
txn005987,4777,540,2024-12-15 00:00:00,exchange,214.69,debit_card,eBay
txn005988,924,971,2023-02-28 00:00:00,exchange,102.12,debit_card,Amazon
txn005989,4115,74,2024-11-25 00:00:00,purchase,4595.26,google_pay,Walmart
txn005990,4045,886,2024-07-01 00:00:00,refund,233.2,debit_card,Amazon
txn005991,748,387,2024-08-03 00:00:00,refund,232.67,credit_card,Target
txn005992,2141,798,2024-01-18 00:00:00,refund,2565.73,credit_card,Walmart
txn005993,2782,267,2024-09-19 00:00:00,refund,1732.13,credit_card,Walmart
txn005994,317,734,2024-09-29 00:00:00,refund,375.33,google_pay,Walmart
txn005995,2093,630,2024-12-29 00:00:00,refund,709.43,google_pay,Walmart
txn005996,3378,971,2024-03-18 00:00:00,refund,1363.64,debit_card,eBay
txn005997,2299,497,2024-06-19 00:00:00,refund,4303.31,debit_card,Amazon
txn005998,4636,391,2024-10-23 00:00:00,purchase,733.75,paypal,Target
txn005999,1747,668,2023-11-23 00:00:00,exchange,842.95,debit_card,Best Buy
txn006000,2828,702,2024-02-08 00:00:00,refund,104.62,apple_pay,eBay
txn006001,2898,946,2024-03-16 00:00:00,refund,2438.26,credit_card,Best Buy
txn006002,3548,670,2024-11-27 00:00:00,exchange,2499.55,paypal,Walmart
txn006003,2742,746,2024-03-19 00:00:00,purchase,1123.49,credit_card,Target
txn006004,4945,752,2023-04-08 00:00:00,exchange,580.03,paypal,Target
txn006005,4499,74,2024-09-19 00:00:00,purchase,3457.96,debit_card,Walmart
txn006006,4665,684,2024-09-19 00:00:00,purchase,1029.62,paypal,eBay
txn006007,628,529,2024-07-27 00:00:00,exchange,1583.06,paypal,Walmart
txn006008,2477,324,2024-03-05 00:00:00,exchange,2722.63,google_pay,eBay
txn006009,1798,844,2024-11-19 00:00:00,purchase,358.95,debit_card,eBay
txn006010,2295,823,2023-05-22 00:00:00,purchase,507.5,debit_card,Best Buy
txn006011,2216,102,2024-02-15 00:00:00,refund,312.03,apple_pay,eBay
txn006012,3468,181,2024-10-14 00:00:00,exchange,153.18,credit_card,Target
txn006013,823,281,2024-11-23 00:00:00,purchase,516.53,google_pay,eBay
txn006014,4020,727,2024-12-15 00:00:00,purchase,1384.87,apple_pay,Amazon
txn006015,2966,115,2023-10-05 00:00:00,purchase,1693.47,paypal,eBay
txn006016,3488,929,2024-12-16 00:00:00,refund,566.74,apple_pay,eBay
txn006017,1252,920,2024-12-08 00:00:00,refund,2229.99,apple_pay,Amazon
txn006018,1821,924,2023-10-27 00:00:00,refund,1913.82,paypal,Best Buy
txn006019,4524,137,2024-03-07 00:00:00,refund,2216.88,google_pay,eBay
txn006020,4125,347,2024-11-18 00:00:00,purchase,829.09,paypal,Amazon
txn006021,4759,453,2023-12-02 00:00:00,exchange,3410.53,paypal,Best Buy
txn006022,3598,219,2024-12-08 00:00:00,refund,256.46,debit_card,Target
txn006023,505,423,2024-12-01 00:00:00,exchange,1861.96,google_pay,Target
txn006024,608,932,2024-12-13 00:00:00,purchase,2910.75,debit_card,Amazon
txn006025,4204,536,2024-07-25 00:00:00,exchange,552.1,debit_card,Amazon
txn006026,3297,144,2024-08-01 00:00:00,purchase,151.13,apple_pay,Amazon
txn006027,1874,430,2024-05-28 00:00:00,refund,2232.24,debit_card,eBay
txn006028,1101,414,2024-04-03 00:00:00,exchange,1922.77,apple_pay,eBay
txn006029,2432,218,2024-01-02 00:00:00,exchange,956.17,apple_pay,Walmart
txn006030,2444,433,2024-09-21 00:00:00,refund,200.69,paypal,Target
txn006031,4753,360,2024-05-17 00:00:00,exchange,2440.74,apple_pay,Best Buy
txn006032,659,243,2024-09-26 00:00:00,refund,4145.1,debit_card,Amazon
txn006033,4846,900,2024-02-12 00:00:00,purchase,124.7,credit_card,Target
txn006034,1297,436,2024-09-11 00:00:00,purchase,718.74,debit_card,Amazon
txn006035,3379,350,2023-09-06 00:00:00,exchange,1415.68,credit_card,Target
txn006036,3492,516,2024-11-01 00:00:00,refund,2537.87,paypal,Amazon
txn006037,840,851,2024-01-14 00:00:00,exchange,1444.91,debit_card,eBay
txn006038,981,489,2024-03-12 00:00:00,exchange,1116.33,paypal,eBay
txn006039,4898,611,2024-01-07 00:00:00,exchange,1661.69,credit_card,Amazon
txn006040,563,357,2024-02-07 00:00:00,refund,26.53,apple_pay,Walmart
txn006041,1401,178,2024-01-16 00:00:00,purchase,379.41,apple_pay,Target
txn006042,2965,165,2024-07-09 00:00:00,refund,1929.32,apple_pay,eBay
txn006043,1155,343,2024-11-29 00:00:00,refund,282.95,paypal,eBay
txn006044,3522,302,2024-12-27 00:00:00,refund,1458.43,credit_card,Best Buy
txn006045,3850,346,2024-09-17 00:00:00,purchase,934.47,google_pay,Best Buy
txn006046,2881,804,2024-07-15 00:00:00,exchange,1646.15,google_pay,Target
txn006047,308,376,2024-12-20 00:00:00,refund,1216.44,credit_card,Amazon
txn006048,1855,280,2024-04-03 00:00:00,exchange,308.43,google_pay,Walmart
txn006049,531,579,2024-08-01 00:00:00,exchange,1019.81,google_pay,Walmart
txn006050,2087,646,2023-09-18 00:00:00,refund,3648.94,apple_pay,Amazon
txn006051,4497,348,2024-01-28 00:00:00,exchange,2730.36,apple_pay,Best Buy
txn006052,1388,72,2024-08-15 00:00:00,refund,4441.32,credit_card,Amazon
txn006053,2738,308,2024-08-13 00:00:00,exchange,5423.78,paypal,Best Buy
txn006054,2682,381,2023-08-17 00:00:00,exchange,1276.69,apple_pay,Best Buy
txn006055,469,255,2024-06-03 00:00:00,purchase,3014.88,apple_pay,eBay
txn006056,2307,771,2024-12-03 00:00:00,exchange,412.93,paypal,Best Buy
txn006057,1157,432,2024-06-22 00:00:00,purchase,100.29,credit_card,Walmart
txn006058,433,946,2024-12-02 00:00:00,refund,1330.36,apple_pay,Best Buy
txn006059,830,922,2023-05-15 00:00:00,purchase,344.41,debit_card,Target
txn006060,1801,507,2024-12-16 00:00:00,exchange,2195.4,credit_card,Amazon
txn006061,1077,906,2024-10-07 00:00:00,exchange,478.28,credit_card,Amazon
txn006062,299,95,2024-09-18 00:00:00,purchase,1072.74,apple_pay,Best Buy
txn006063,1773,340,2024-08-13 00:00:00,purchase,326.13,google_pay,Target
txn006064,3024,752,2023-06-27 00:00:00,exchange,1009.13,debit_card,Amazon
txn006065,4686,427,2024-12-24 00:00:00,refund,49.54,debit_card,Best Buy
txn006066,2535,481,2024-08-11 00:00:00,exchange,684.66,credit_card,Walmart
txn006067,3754,33,2024-09-21 00:00:00,exchange,185.97,apple_pay,Amazon
txn006068,637,700,2024-11-01 00:00:00,exchange,1303.24,debit_card,eBay
txn006069,2457,292,2023-06-25 00:00:00,refund,2428.98,paypal,Amazon
txn006070,4873,657,2024-03-03 00:00:00,refund,2826.15,apple_pay,Amazon
txn006071,2577,312,2024-11-21 00:00:00,purchase,1003.12,debit_card,Amazon
txn006072,4692,622,2024-10-06 00:00:00,purchase,2369.39,apple_pay,Walmart
txn006073,3064,730,2024-12-14 00:00:00,purchase,974.12,credit_card,Target
txn006074,1204,99,2024-10-30 00:00:00,exchange,2303.32,google_pay,eBay
txn006075,2957,367,2024-06-30 00:00:00,refund,2548.66,google_pay,Walmart
txn006076,589,160,2024-08-13 00:00:00,refund,1335.08,google_pay,eBay
txn006077,3062,246,2024-02-07 00:00:00,exchange,3771.87,debit_card,Target
txn006078,1905,129,2023-07-21 00:00:00,purchase,3494.22,google_pay,eBay
txn006079,1031,899,2024-12-18 00:00:00,purchase,1504.26,credit_card,Walmart
txn006080,2314,726,2024-12-20 00:00:00,purchase,4183.5,debit_card,eBay
txn006081,3698,485,2023-09-05 00:00:00,exchange,66.0,credit_card,Target
txn006082,3500,925,2023-12-30 00:00:00,purchase,85.74,paypal,Walmart
txn006083,3289,343,2024-10-28 00:00:00,refund,773.41,google_pay,eBay
txn006084,2234,357,2024-04-01 00:00:00,purchase,1066.24,credit_card,Amazon
txn006085,4400,912,2024-10-10 00:00:00,purchase,1627.07,credit_card,Amazon
txn006086,3926,542,2023-08-15 00:00:00,exchange,595.68,google_pay,Target
txn006087,953,655,2024-08-18 00:00:00,refund,652.96,apple_pay,Walmart
txn006088,1480,67,2024-06-19 00:00:00,exchange,245.65,apple_pay,Target
txn006089,1822,672,2023-11-14 00:00:00,refund,3902.59,credit_card,Target
txn006090,1168,548,2024-04-25 00:00:00,refund,4302.9,debit_card,Walmart
txn006091,4853,243,2023-09-15 00:00:00,purchase,1573.38,credit_card,Target
txn006092,4046,157,2024-10-02 00:00:00,refund,826.97,apple_pay,Amazon
txn006093,783,336,2024-08-08 00:00:00,exchange,1340.85,apple_pay,Amazon
txn006094,4063,574,2024-12-04 00:00:00,refund,3239.66,apple_pay,Amazon
txn006095,635,303,2024-10-09 00:00:00,purchase,2480.84,google_pay,eBay
txn006096,1905,129,2024-07-02 00:00:00,refund,3674.66,google_pay,Walmart
txn006097,4436,632,2024-09-21 00:00:00,refund,82.81,google_pay,Amazon
txn006098,3988,716,2024-05-13 00:00:00,purchase,690.94,paypal,Amazon
txn006099,752,825,2024-12-20 00:00:00,purchase,58.0,paypal,eBay
txn006100,3028,202,2024-11-05 00:00:00,exchange,2758.1,credit_card,Best Buy
txn006101,2100,949,2024-10-05 00:00:00,refund,11.13,paypal,Best Buy
txn006102,53,235,2024-11-21 00:00:00,refund,925.46,debit_card,eBay
txn006103,155,529,2024-08-26 00:00:00,purchase,3872.35,debit_card,Best Buy
txn006104,3532,6,2024-12-29 00:00:00,refund,3114.54,paypal,Amazon
txn006105,3162,50,2023-05-10 00:00:00,exchange,2725.58,apple_pay,eBay
txn006106,2024,131,2024-09-23 00:00:00,refund,444.07,paypal,Best Buy
txn006107,2188,920,2024-09-01 00:00:00,refund,272.16,paypal,eBay
txn006108,1726,528,2024-11-13 00:00:00,exchange,137.64,credit_card,Amazon
txn006109,4627,864,2024-05-14 00:00:00,exchange,829.26,apple_pay,Amazon
txn006110,500,97,2024-10-08 00:00:00,refund,511.71,apple_pay,Target
txn006111,1350,208,2023-10-21 00:00:00,exchange,1926.93,paypal,Best Buy
txn006112,1415,549,2024-10-18 00:00:00,exchange,3187.51,apple_pay,Amazon
txn006113,974,208,2024-11-17 00:00:00,refund,99.64,google_pay,Best Buy
txn006114,4147,134,2024-09-15 00:00:00,refund,324.71,paypal,eBay
txn006115,252,82,2024-07-08 00:00:00,refund,2774.57,apple_pay,Walmart
txn006116,2782,267,2024-08-15 00:00:00,purchase,2057.38,paypal,Target
txn006117,2733,96,2024-08-25 00:00:00,refund,389.54,paypal,Target
txn006118,3321,51,2024-12-30 00:00:00,exchange,256.64,credit_card,Amazon
txn006119,1895,830,2024-02-28 00:00:00,exchange,683.02,credit_card,Amazon
txn006120,1612,580,2024-09-03 00:00:00,purchase,78.16,apple_pay,Amazon
txn006121,352,824,2024-12-26 00:00:00,refund,1452.0,debit_card,eBay
txn006122,380,395,2024-10-22 00:00:00,exchange,20.12,apple_pay,Best Buy
txn006123,2781,385,2023-12-24 00:00:00,exchange,542.99,google_pay,eBay
txn006124,3423,462,2024-09-11 00:00:00,refund,1021.47,apple_pay,Walmart
txn006125,1786,656,2024-12-06 00:00:00,purchase,3500.05,apple_pay,Best Buy
txn006126,1696,645,2023-08-20 00:00:00,purchase,2410.8,paypal,Amazon
txn006127,3827,837,2024-10-11 00:00:00,refund,968.92,google_pay,Best Buy
txn006128,174,86,2024-12-26 00:00:00,refund,246.33,google_pay,Best Buy
txn006129,3733,211,2023-09-14 00:00:00,purchase,506.21,debit_card,Target
txn006130,1410,195,2023-06-03 00:00:00,purchase,854.95,debit_card,Target
txn006131,2092,189,2024-03-26 00:00:00,exchange,1168.18,paypal,Best Buy
txn006132,4660,981,2023-11-17 00:00:00,exchange,639.12,paypal,Target
txn006133,2155,19,2024-10-20 00:00:00,refund,857.94,google_pay,Best Buy
txn006134,3686,186,2024-09-09 00:00:00,exchange,2070.17,paypal,Best Buy
txn006135,2774,851,2024-04-03 00:00:00,refund,61.01,paypal,Best Buy
txn006136,1342,749,2024-02-23 00:00:00,refund,2270.72,google_pay,Best Buy
txn006137,3879,386,2024-09-21 00:00:00,refund,1761.13,google_pay,Target
txn006138,1980,805,2024-09-25 00:00:00,purchase,2013.66,google_pay,eBay
txn006139,1004,695,2024-09-18 00:00:00,refund,645.34,credit_card,Amazon
txn006140,776,192,2023-07-04 00:00:00,purchase,179.74,debit_card,eBay
txn006141,860,633,2024-12-21 00:00:00,purchase,3832.87,apple_pay,Target
txn006142,377,865,2024-07-20 00:00:00,purchase,669.93,apple_pay,Target
txn006143,1813,223,2024-06-19 00:00:00,refund,74.1,paypal,eBay
txn006144,286,965,2024-11-22 00:00:00,exchange,792.44,paypal,Amazon
txn006145,3457,472,2024-09-02 00:00:00,refund,228.74,debit_card,Amazon
txn006146,364,942,2024-12-03 00:00:00,exchange,1214.49,apple_pay,Target
txn006147,4944,592,2023-05-27 00:00:00,refund,3387.27,credit_card,Target
txn006148,1616,470,2024-06-12 00:00:00,exchange,1382.59,google_pay,eBay
txn006149,4242,676,2024-11-11 00:00:00,purchase,314.95,paypal,Amazon
txn006150,4871,407,2024-04-10 00:00:00,purchase,122.08,credit_card,Best Buy
txn006151,4855,734,2024-12-06 00:00:00,exchange,1881.5,google_pay,Walmart
txn006152,4764,801,2023-11-26 00:00:00,purchase,787.92,apple_pay,eBay
txn006153,328,19,2024-10-15 00:00:00,refund,1100.01,apple_pay,Walmart
txn006154,987,928,2024-10-22 00:00:00,refund,647.95,apple_pay,Best Buy
txn006155,2009,784,2024-01-06 00:00:00,refund,145.2,credit_card,Amazon
txn006156,3513,251,2024-05-22 00:00:00,exchange,1021.92,debit_card,Walmart
txn006157,2005,231,2024-05-18 00:00:00,refund,287.52,google_pay,Amazon
txn006158,4689,230,2023-10-25 00:00:00,refund,2779.71,credit_card,Amazon
txn006159,1068,867,2024-12-30 00:00:00,refund,3499.69,apple_pay,Best Buy
txn006160,4721,731,2024-11-16 00:00:00,purchase,2548.74,paypal,eBay
txn006161,2220,117,2024-06-09 00:00:00,purchase,1883.17,debit_card,eBay
txn006162,4438,934,2024-04-27 00:00:00,refund,294.59,apple_pay,Amazon
txn006163,4119,778,2024-07-29 00:00:00,exchange,269.4,google_pay,eBay
txn006164,2018,209,2024-12-07 00:00:00,purchase,331.17,google_pay,Walmart
txn006165,2796,421,2024-06-21 00:00:00,refund,3350.46,apple_pay,Target
txn006166,118,385,2024-12-20 00:00:00,refund,353.23,google_pay,Best Buy
txn006167,1656,766,2024-12-23 00:00:00,purchase,502.2,google_pay,Target
txn006168,2625,117,2024-07-18 00:00:00,exchange,1302.55,credit_card,Best Buy
txn006169,345,483,2024-09-14 00:00:00,refund,1225.94,debit_card,Best Buy
txn006170,4373,671,2024-08-16 00:00:00,exchange,125.83,credit_card,Best Buy
txn006171,551,887,2024-12-06 00:00:00,exchange,100.01,paypal,Best Buy
txn006172,2136,992,2023-10-03 00:00:00,exchange,2311.5,google_pay,Target
txn006173,1057,575,2023-12-16 00:00:00,purchase,3673.85,debit_card,Target
txn006174,644,971,2023-12-13 00:00:00,purchase,2642.42,debit_card,Walmart
txn006175,2640,297,2024-05-23 00:00:00,refund,1078.16,paypal,Amazon
txn006176,1841,766,2024-09-17 00:00:00,exchange,1920.2,google_pay,Amazon
txn006177,2955,110,2024-04-01 00:00:00,refund,773.16,google_pay,eBay
txn006178,4931,317,2024-08-29 00:00:00,purchase,4706.11,credit_card,Best Buy
txn006179,96,381,2024-10-22 00:00:00,refund,1792.03,debit_card,eBay
txn006180,4899,662,2023-03-03 00:00:00,purchase,2101.42,paypal,Walmart
txn006181,478,376,2024-03-10 00:00:00,exchange,3663.56,credit_card,Walmart
txn006182,3855,512,2023-10-13 00:00:00,refund,877.72,debit_card,Amazon
txn006183,4088,519,2024-08-02 00:00:00,exchange,30.04,google_pay,eBay
txn006184,1998,153,2024-10-12 00:00:00,refund,1321.67,paypal,Amazon
txn006185,4415,258,2024-11-18 00:00:00,exchange,678.9,paypal,Walmart
txn006186,530,50,2024-10-12 00:00:00,purchase,3523.21,credit_card,eBay
txn006187,4969,748,2024-07-29 00:00:00,refund,2904.88,paypal,Best Buy
txn006188,4929,32,2023-10-29 00:00:00,refund,3151.16,google_pay,eBay
txn006189,2795,46,2024-08-15 00:00:00,exchange,1490.64,google_pay,Amazon
txn006190,4035,920,2024-08-04 00:00:00,refund,1134.55,paypal,eBay
txn006191,794,269,2024-03-15 00:00:00,purchase,5741.6,apple_pay,Target
txn006192,2801,131,2024-03-12 00:00:00,refund,993.82,debit_card,Walmart
txn006193,2931,228,2023-05-27 00:00:00,exchange,1159.57,credit_card,Best Buy
txn006194,4636,391,2024-03-04 00:00:00,refund,620.78,credit_card,Walmart
txn006195,3027,953,2023-09-04 00:00:00,exchange,876.08,apple_pay,Amazon
txn006196,2487,385,2024-12-26 00:00:00,purchase,507.68,credit_card,Target
txn006197,3752,424,2024-11-18 00:00:00,refund,309.61,apple_pay,Amazon
txn006198,1125,957,2023-10-15 00:00:00,purchase,584.87,credit_card,Best Buy
txn006199,3807,366,2024-08-15 00:00:00,purchase,1767.81,apple_pay,Target
txn006200,2594,877,2024-02-21 00:00:00,exchange,607.08,google_pay,Best Buy
txn006201,983,502,2024-12-22 00:00:00,exchange,174.57,google_pay,Amazon
txn006202,1705,329,2024-07-19 00:00:00,purchase,4977.24,debit_card,Target
txn006203,681,119,2024-07-20 00:00:00,exchange,643.18,google_pay,eBay
txn006204,3853,513,2024-08-22 00:00:00,refund,1147.97,google_pay,eBay
txn006205,4921,292,2024-12-28 00:00:00,exchange,2325.25,credit_card,Amazon
txn006206,1142,855,2024-12-30 00:00:00,purchase,2956.36,debit_card,eBay
txn006207,2269,727,2023-10-01 00:00:00,refund,2790.03,debit_card,Best Buy
txn006208,4234,534,2024-03-30 00:00:00,exchange,1298.55,paypal,Best Buy
txn006209,142,429,2024-11-06 00:00:00,exchange,987.63,google_pay,Best Buy
txn006210,3856,309,2024-09-25 00:00:00,refund,2037.26,debit_card,Amazon
txn006211,720,595,2024-02-12 00:00:00,purchase,111.38,credit_card,Walmart
txn006212,806,927,2024-12-28 00:00:00,exchange,2154.79,apple_pay,Amazon
txn006213,583,768,2024-08-25 00:00:00,purchase,569.55,apple_pay,Best Buy
txn006214,2935,955,2024-07-19 00:00:00,purchase,1698.75,paypal,Best Buy
txn006215,930,371,2024-03-03 00:00:00,purchase,240.27,debit_card,Walmart
txn006216,4507,138,2024-12-31 00:00:00,purchase,1155.78,apple_pay,Walmart
txn006217,4483,99,2024-12-20 00:00:00,refund,4204.64,apple_pay,Target
txn006218,1351,278,2024-12-29 00:00:00,refund,464.62,google_pay,Target
txn006219,2216,102,2024-02-13 00:00:00,exchange,380.56,credit_card,eBay
txn006220,2158,824,2024-07-25 00:00:00,exchange,559.32,google_pay,Amazon
txn006221,1993,270,2024-04-14 00:00:00,refund,122.04,google_pay,Amazon
txn006222,1899,404,2024-07-14 00:00:00,refund,869.04,apple_pay,Best Buy
txn006223,2877,187,2024-06-12 00:00:00,exchange,148.43,google_pay,Best Buy
txn006224,681,119,2024-02-27 00:00:00,purchase,566.47,debit_card,eBay
txn006225,2293,805,2024-11-30 00:00:00,refund,382.2,credit_card,eBay
txn006226,345,483,2024-08-04 00:00:00,refund,977.54,debit_card,Walmart
txn006227,2935,955,2024-03-04 00:00:00,exchange,1262.06,debit_card,Best Buy
txn006228,3912,607,2024-10-31 00:00:00,refund,1478.2,debit_card,Target
txn006229,3705,625,2024-04-17 00:00:00,refund,1689.43,google_pay,Amazon
txn006230,4933,386,2024-11-03 00:00:00,purchase,684.01,credit_card,Walmart
txn006231,1504,377,2024-01-10 00:00:00,purchase,1428.52,google_pay,eBay
txn006232,2553,209,2024-12-26 00:00:00,exchange,812.91,debit_card,Walmart
txn006233,2080,115,2024-02-03 00:00:00,purchase,3591.69,credit_card,Target
txn006234,2053,654,2024-11-10 00:00:00,exchange,320.51,paypal,Amazon
txn006235,3197,496,2023-10-11 00:00:00,exchange,450.76,paypal,Amazon
txn006236,3762,998,2024-11-29 00:00:00,refund,2504.75,paypal,Target
txn006237,2349,432,2023-10-31 00:00:00,purchase,1008.89,paypal,Best Buy
txn006238,433,946,2024-05-17 00:00:00,refund,1363.88,apple_pay,Target
txn006239,4238,386,2024-05-29 00:00:00,exchange,151.77,google_pay,eBay
txn006240,1797,542,2023-11-16 00:00:00,refund,3857.27,debit_card,Amazon
txn006241,323,566,2024-05-25 00:00:00,refund,236.7,google_pay,Amazon
txn006242,5000,173,2023-10-13 00:00:00,exchange,108.28,apple_pay,Walmart
txn006243,4423,360,2024-12-19 00:00:00,exchange,2149.65,paypal,Walmart
txn006244,613,196,2024-01-03 00:00:00,exchange,3903.87,paypal,Amazon
txn006245,3647,433,2024-09-04 00:00:00,exchange,1858.97,google_pay,Best Buy
txn006246,1714,729,2024-10-08 00:00:00,purchase,91.23,paypal,Amazon
txn006247,1669,766,2024-11-19 00:00:00,refund,229.66,credit_card,Target
txn006248,2715,343,2023-08-11 00:00:00,purchase,4041.12,apple_pay,Target
txn006249,4076,689,2023-11-16 00:00:00,exchange,2145.46,credit_card,Target
txn006250,2716,318,2023-08-20 00:00:00,purchase,2487.68,apple_pay,Amazon
txn006251,309,63,2024-04-02 00:00:00,refund,1860.8,paypal,Amazon
txn006252,1637,733,2023-03-31 00:00:00,exchange,1144.46,google_pay,Best Buy
txn006253,1895,830,2023-09-09 00:00:00,exchange,778.57,paypal,Amazon
txn006254,1127,667,2024-06-14 00:00:00,refund,589.29,google_pay,Amazon
txn006255,2687,706,2023-11-12 00:00:00,purchase,914.6,google_pay,eBay
txn006256,372,258,2024-11-24 00:00:00,refund,337.26,paypal,Walmart
txn006257,2510,910,2024-06-24 00:00:00,exchange,1040.53,paypal,Amazon
txn006258,3199,115,2024-07-10 00:00:00,exchange,2988.3,paypal,Amazon
