event_id,user_id,event_timestamp,event_type,page_url,session_id,region
evt010198,454,2023-04-20 00:00:00,purchase,/home,session_790,south
evt010199,407,2023-11-05 00:00:00,pageview,/home,session_275,south
evt010200,95,2024-10-21 00:00:00,add_to_cart,/checkout,session_3661,north
evt010201,1,2023-02-03 00:00:00,add_to_cart,/cart,session_2538,south
evt010202,906,2024-11-15 00:00:00,purchase,/checkout,session_579,north
evt010203,826,2024-08-01 00:00:00,pageview,/checkout,session_1862,south
evt010204,903,2023-11-08 00:00:00,search,/checkout,session_505,east
evt010205,22,2024-06-24 00:00:00,pageview,/checkout,session_416,east
evt010206,416,2023-08-13 00:00:00,pageview,/profile,session_1315,east
evt010207,459,2024-10-11 00:00:00,click,/profile,session_4788,west
evt010208,681,2024-01-25 00:00:00,search,/checkout,session_3821,north
evt010209,315,2023-07-31 00:00:00,login,/checkout,session_1724,west
evt010210,174,2023-11-05 00:00:00,pageview,/products,session_2638,south
evt010211,945,2023-10-08 00:00:00,pageview,/products,session_3293,north
evt010212,804,2023-05-28 00:00:00,purchase,/checkout,session_2288,east
evt010213,427,2023-04-21 00:00:00,search,/products,session_404,south
evt010214,616,2024-02-17 00:00:00,click,/products,session_4620,east
evt010215,273,2023-04-12 00:00:00,pageview,/profile,session_1323,east
evt010216,613,2024-05-14 00:00:00,search,/cart,session_764,south
evt010217,803,2023-03-09 00:00:00,add_to_cart,/profile,session_3597,west
evt010218,68,2024-07-11 00:00:00,pageview,/products,session_4115,west
evt010219,157,2024-12-14 00:00:00,purchase,/cart,session_1343,south
evt010220,688,2023-11-04 00:00:00,pageview,/home,session_408,south
evt010221,1000,2024-07-05 00:00:00,click,/home,session_872,south
evt010222,936,2023-09-21 00:00:00,add_to_cart,/checkout,session_2853,west
evt010223,24,2023-06-08 00:00:00,search,/checkout,session_1355,south
evt010224,930,2023-02-28 00:00:00,add_to_cart,/profile,session_945,east
evt010225,625,2024-05-15 00:00:00,login,/cart,session_3252,east
evt010226,712,2023-10-07 00:00:00,purchase,/checkout,session_2190,north
evt010227,829,2024-01-05 00:00:00,purchase,/products,session_4430,south
evt010228,659,2024-09-26 00:00:00,purchase,/home,session_4579,west
evt010229,359,2023-02-10 00:00:00,pageview,/home,session_3817,north
evt010230,169,2024-07-31 00:00:00,purchase,/products,session_3516,north
evt010231,36,2024-05-13 00:00:00,login,/home,session_1387,north
evt010232,783,2024-11-08 00:00:00,login,/checkout,session_2393,east
evt010233,590,2023-04-02 00:00:00,click,/cart,session_4787,west
evt010234,743,2024-06-22 00:00:00,login,/profile,session_1335,east
evt010235,21,2024-04-19 00:00:00,click,/profile,session_1075,west
evt010236,994,2023-07-28 00:00:00,purchase,/profile,session_4440,north
evt010237,941,2024-05-11 00:00:00,purchase,/checkout,session_4313,west
evt010238,733,2023-02-06 00:00:00,search,/profile,session_2798,south
evt010239,42,2023-02-07 00:00:00,pageview,/checkout,session_4694,west
evt010240,616,2024-09-07 00:00:00,search,/products,session_1266,east
evt010241,309,2023-08-14 00:00:00,add_to_cart,/products,session_4805,west
evt010242,914,2023-05-10 00:00:00,login,/checkout,session_824,west
evt010243,29,2023-03-23 00:00:00,search,/home,session_3266,west
evt010244,779,2024-03-20 00:00:00,pageview,/products,session_712,south
evt010245,480,2024-07-10 00:00:00,click,/home,session_4346,east
evt010246,64,2024-11-15 00:00:00,search,/home,session_2357,north
evt010247,929,2024-07-03 00:00:00,purchase,/home,session_4962,west
evt010248,680,2024-03-13 00:00:00,search,/home,session_3222,north
evt010249,503,2023-05-16 00:00:00,purchase,/products,session_4916,west
evt010250,298,2023-11-18 00:00:00,click,/products,session_4570,west
evt010251,341,2024-10-04 00:00:00,search,/products,session_2009,east
evt010252,960,2023-01-26 00:00:00,add_to_cart,/home,session_1560,north
evt010253,178,2024-12-26 00:00:00,search,/checkout,session_1290,north
evt010254,164,2024-04-16 00:00:00,click,/checkout,session_2761,east
evt010255,88,2024-03-23 00:00:00,search,/cart,session_4636,south
evt010256,965,2024-04-05 00:00:00,pageview,/home,session_1310,north
evt010257,603,2024-10-16 00:00:00,add_to_cart,/home,session_4472,east
evt010258,855,2024-06-11 00:00:00,click,/checkout,session_648,south
evt010259,129,2024-10-04 00:00:00,search,/checkout,session_2427,west
evt010260,389,2023-09-21 00:00:00,add_to_cart,/checkout,session_2308,north
evt010261,761,2023-11-05 00:00:00,click,/cart,session_113,east
evt010262,880,2023-06-25 00:00:00,pageview,/products,session_146,south
evt010263,119,2024-09-25 00:00:00,purchase,/home,session_4302,west
evt010264,600,2023-01-28 00:00:00,purchase,/products,session_3216,east
evt010265,553,2024-09-08 00:00:00,search,/cart,session_2492,east
evt010266,181,2023-09-06 00:00:00,purchase,/products,session_2966,north
evt010267,107,2023-12-24 00:00:00,click,/checkout,session_570,east
evt010268,111,2024-02-08 00:00:00,login,/cart,session_4415,west
evt010269,429,2024-08-06 00:00:00,login,/home,session_2117,west
evt010270,582,2024-11-20 00:00:00,login,/checkout,session_970,north
evt010271,81,2023-01-05 00:00:00,add_to_cart,/home,session_1932,south
evt010272,396,2024-09-23 00:00:00,purchase,/products,session_831,south
evt010273,722,2024-04-19 00:00:00,add_to_cart,/checkout,session_915,south
evt010274,724,2024-07-28 00:00:00,search,/checkout,session_1280,north
evt010275,742,2023-09-01 00:00:00,purchase,/cart,session_2796,south
evt010276,571,2023-04-01 00:00:00,pageview,/profile,session_2568,north
evt010277,561,2024-01-23 00:00:00,search,/home,session_3333,south
evt010278,979,2024-11-10 00:00:00,login,/home,session_447,north
evt010279,284,2023-01-31 00:00:00,purchase,/checkout,session_1965,west
evt010280,233,2024-11-06 00:00:00,purchase,/profile,session_2640,east
evt010281,118,2024-10-23 00:00:00,add_to_cart,/products,session_198,west
evt010282,219,2023-09-06 00:00:00,search,/checkout,session_3221,south
evt010283,95,2023-05-23 00:00:00,pageview,/cart,session_2075,north
evt010284,275,2023-04-03 00:00:00,add_to_cart,/home,session_1233,south
evt010285,102,2024-06-23 00:00:00,login,/products,session_2285,west
evt010286,289,2024-01-21 00:00:00,search,/home,session_4848,east
evt010287,374,2024-01-04 00:00:00,click,/home,session_4223,west
evt010288,154,2023-12-06 00:00:00,click,/cart,session_3573,south
evt010289,441,2023-06-24 00:00:00,purchase,/home,session_3736,west
evt010290,507,2023-07-25 00:00:00,login,/checkout,session_936,east
evt010291,750,2023-07-05 00:00:00,purchase,/checkout,session_350,north
evt010292,516,2024-12-18 00:00:00,add_to_cart,/products,session_2356,west
evt010293,555,2023-05-20 00:00:00,click,/cart,session_3837,south
evt010294,241,2023-10-19 00:00:00,pageview,/products,session_4388,south
evt010295,987,2023-08-02 00:00:00,pageview,/products,session_3567,south
evt010296,377,2023-01-31 00:00:00,login,/profile,session_1237,east
evt010297,160,2024-07-14 00:00:00,click,/checkout,session_4876,north
evt010298,298,2024-01-29 00:00:00,add_to_cart,/home,session_2625,west
evt010299,682,2023-11-06 00:00:00,purchase,/cart,session_1170,south
evt010300,34,2024-08-06 00:00:00,login,/cart,session_2020,north
evt010301,873,2023-01-13 00:00:00,login,/cart,session_1502,west
evt010302,924,2024-06-03 00:00:00,pageview,/cart,session_4940,west
evt010303,1,2024-07-07 00:00:00,search,/home,session_1276,south
evt010304,112,2024-10-18 00:00:00,login,/products,session_264,north
evt010305,731,2023-05-19 00:00:00,purchase,/products,session_4239,west
evt010306,494,2024-07-10 00:00:00,purchase,/checkout,session_234,west
evt010307,434,2024-08-28 00:00:00,add_to_cart,/profile,session_448,west
evt010308,540,2023-09-19 00:00:00,login,/home,session_2565,east
evt010309,517,2024-12-24 00:00:00,click,/cart,session_3551,east
evt010310,440,2024-06-13 00:00:00,purchase,/checkout,session_1804,north
evt010311,272,2023-10-25 00:00:00,purchase,/checkout,session_4067,east
evt010312,31,2024-07-18 00:00:00,search,/home,session_1035,east
evt010313,815,2024-04-13 00:00:00,click,/cart,session_3554,north
evt010314,479,2024-09-08 00:00:00,pageview,/checkout,session_4249,east
evt010315,291,2023-01-09 00:00:00,login,/products,session_1707,east
evt010316,325,2024-11-18 00:00:00,purchase,/products,session_3190,west
evt010317,971,2023-09-28 00:00:00,click,/checkout,session_3559,west
evt010318,291,2023-11-09 00:00:00,click,/cart,session_1842,east
evt010319,249,2023-11-25 00:00:00,pageview,/cart,session_840,south
evt010320,993,2024-12-16 00:00:00,purchase,/cart,session_807,north
evt010321,245,2024-06-22 00:00:00,add_to_cart,/profile,session_4696,east
evt010322,582,2024-05-24 00:00:00,add_to_cart,/products,session_2662,north
evt010323,997,2023-06-06 00:00:00,add_to_cart,/profile,session_849,west
evt010324,642,2024-01-21 00:00:00,login,/cart,session_2397,west
evt010325,375,2024-02-18 00:00:00,pageview,/cart,session_2686,north
evt010326,488,2023-02-27 00:00:00,pageview,/products,session_1361,north
evt010327,124,2023-01-16 00:00:00,purchase,/checkout,session_4108,west
evt010328,576,2023-01-21 00:00:00,purchase,/profile,session_82,south
evt010329,30,2024-02-01 00:00:00,login,/checkout,session_246,north
evt010330,427,2023-09-27 00:00:00,login,/home,session_4393,south
evt010331,2,2024-05-13 00:00:00,pageview,/checkout,session_3018,south
evt010332,712,2023-05-28 00:00:00,click,/home,session_651,north
evt010333,902,2023-10-23 00:00:00,click,/cart,session_1993,south
evt010334,144,2024-12-03 00:00:00,pageview,/profile,session_4382,north
evt010335,828,2024-06-30 00:00:00,search,/cart,session_1067,east
evt010336,491,2024-03-05 00:00:00,purchase,/products,session_2826,west
evt010337,895,2024-02-03 00:00:00,pageview,/products,session_4481,east
evt010338,410,2024-04-08 00:00:00,search,/home,session_4611,south
evt010339,546,2024-07-18 00:00:00,purchase,/products,session_2326,west
evt010340,176,2023-06-29 00:00:00,pageview,/checkout,session_1906,east
evt010341,56,2024-12-06 00:00:00,click,/home,session_1242,north
evt010342,548,2023-06-06 00:00:00,click,/checkout,session_3733,east
evt010343,467,2023-05-14 00:00:00,click,/products,session_2351,east
evt010344,748,2024-10-23 00:00:00,click,/home,session_2481,east
evt010345,849,2024-09-22 00:00:00,add_to_cart,/products,session_860,west
evt010346,895,2024-10-05 00:00:00,add_to_cart,/checkout,session_2432,east
evt010347,951,2023-03-02 00:00:00,click,/cart,session_363,south
evt010348,554,2023-12-21 00:00:00,add_to_cart,/home,session_364,south
evt010349,216,2024-02-13 00:00:00,login,/products,session_3322,south
evt010350,883,2024-06-01 00:00:00,login,/cart,session_566,south
evt010351,226,2024-12-01 00:00:00,login,/cart,session_3185,east
evt010352,222,2023-12-03 00:00:00,search,/profile,session_1011,north
evt010353,89,2024-09-09 00:00:00,login,/products,session_3596,north
evt010354,862,2024-07-25 00:00:00,login,/profile,session_988,south
evt010355,945,2023-04-30 00:00:00,pageview,/cart,session_2859,north
evt010356,644,2024-01-25 00:00:00,search,/checkout,session_1805,south
evt010357,543,2023-02-28 00:00:00,search,/checkout,session_1280,north
evt010358,548,2023-03-04 00:00:00,search,/profile,session_2931,east
evt010359,621,2023-04-01 00:00:00,click,/checkout,session_2967,south
evt010360,823,2023-02-25 00:00:00,login,/profile,session_1596,north
evt010361,97,2024-04-24 00:00:00,login,/cart,session_4325,north
evt010362,600,2023-11-18 00:00:00,add_to_cart,/products,session_4601,east
evt010363,255,2023-06-20 00:00:00,pageview,/products,session_3583,west
evt010364,852,2023-06-04 00:00:00,pageview,/home,session_4075,south
evt010365,155,2023-07-28 00:00:00,login,/checkout,session_4399,east
evt010366,715,2023-04-11 00:00:00,login,/products,session_3484,south
evt010367,731,2023-12-25 00:00:00,search,/checkout,session_297,west
evt010368,957,2023-06-28 00:00:00,search,/home,session_2587,east
evt010369,238,2023-09-05 00:00:00,purchase,/home,session_3070,north
evt010370,704,2023-10-06 00:00:00,search,/cart,session_4020,east
evt010371,216,2023-03-04 00:00:00,add_to_cart,/home,session_4857,south
evt010372,382,2024-12-05 00:00:00,add_to_cart,/profile,session_3722,south
evt010373,672,2024-08-12 00:00:00,purchase,/cart,session_36,south
evt010374,550,2024-01-09 00:00:00,pageview,/home,session_1892,north
evt010375,530,2023-11-19 00:00:00,click,/profile,session_3753,west
evt010376,398,2023-08-13 00:00:00,add_to_cart,/profile,session_3724,east
evt010377,449,2024-03-13 00:00:00,search,/profile,session_2573,south
evt010378,851,2023-10-11 00:00:00,search,/profile,session_2368,north
evt010379,413,2024-05-22 00:00:00,search,/checkout,session_4380,east
evt010380,142,2024-08-18 00:00:00,search,/products,session_1084,east
evt010381,468,2024-10-27 00:00:00,purchase,/profile,session_3382,east
evt010382,272,2023-12-31 00:00:00,search,/products,session_4449,east
evt010383,650,2024-05-13 00:00:00,click,/checkout,session_3066,west
evt010384,855,2023-03-30 00:00:00,add_to_cart,/checkout,session_4661,south
evt010385,380,2023-02-06 00:00:00,click,/cart,session_1056,north
evt010386,397,2024-04-04 00:00:00,click,/products,session_2957,west
evt010387,719,2023-01-25 00:00:00,search,/profile,session_1783,north
evt010388,893,2023-10-21 00:00:00,search,/cart,session_966,north
evt010389,375,2023-09-14 00:00:00,login,/checkout,session_458,north
evt010390,237,2023-06-26 00:00:00,login,/products,session_920,north
evt010391,838,2023-06-23 00:00:00,click,/cart,session_249,west
evt010392,356,2024-07-23 00:00:00,pageview,/checkout,session_1546,east
evt010393,895,2024-04-12 00:00:00,login,/products,session_178,east
evt010394,744,2024-11-19 00:00:00,click,/checkout,session_4493,south
evt010395,750,2024-12-12 00:00:00,search,/checkout,session_1581,north
evt010396,213,2023-02-16 00:00:00,login,/profile,session_3708,north
evt010397,503,2024-12-23 00:00:00,add_to_cart,/checkout,session_1164,west
evt010398,191,2024-06-21 00:00:00,pageview,/home,session_1009,south
evt010399,416,2024-04-12 00:00:00,click,/cart,session_1193,east
evt010400,405,2024-05-29 00:00:00,add_to_cart,/home,session_1609,north
evt010401,396,2024-08-05 00:00:00,login,/checkout,session_280,south
evt010402,780,2024-08-25 00:00:00,purchase,/products,session_137,north
evt010403,285,2023-07-10 00:00:00,login,/cart,session_2811,north
evt010404,707,2023-05-30 00:00:00,add_to_cart,/home,session_487,south
evt010405,229,2024-11-19 00:00:00,add_to_cart,/products,session_2585,west
evt010406,236,2023-05-15 00:00:00,login,/checkout,session_3466,north
evt010407,718,2023-09-30 00:00:00,click,/products,session_2687,east
evt010408,687,2024-06-14 00:00:00,add_to_cart,/cart,session_4323,north
evt010409,550,2023-10-10 00:00:00,search,/cart,session_3982,north
evt010410,428,2023-05-23 00:00:00,login,/profile,session_498,north
evt010411,908,2023-11-11 00:00:00,search,/cart,session_3811,east
evt010412,463,2023-12-30 00:00:00,search,/products,session_857,west
evt010413,887,2023-06-07 00:00:00,add_to_cart,/home,session_3829,west
evt010414,740,2024-06-12 00:00:00,search,/home,session_4432,north
evt010415,303,2024-03-24 00:00:00,purchase,/products,session_3357,north
evt010416,896,2023-06-13 00:00:00,search,/checkout,session_2386,south
evt010417,881,2024-10-14 00:00:00,search,/home,session_2489,west
evt010418,808,2024-06-08 00:00:00,pageview,/profile,session_2988,north
evt010419,115,2023-06-29 00:00:00,login,/cart,session_3082,west
evt010420,914,2024-07-08 00:00:00,add_to_cart,/home,session_2385,west
evt010421,824,2024-07-11 00:00:00,add_to_cart,/cart,session_333,south
evt010422,353,2024-06-04 00:00:00,login,/profile,session_4003,east
evt010423,659,2024-01-30 00:00:00,click,/products,session_1868,west
evt010424,427,2023-04-05 00:00:00,add_to_cart,/cart,session_209,south
evt010425,201,2024-09-02 00:00:00,login,/home,session_1057,south
evt010426,17,2023-12-28 00:00:00,click,/cart,session_2921,west
evt010427,338,2023-10-02 00:00:00,purchase,/checkout,session_4074,east
evt010428,922,2023-06-27 00:00:00,purchase,/cart,session_2082,west
evt010429,994,2023-04-03 00:00:00,pageview,/products,session_187,north
evt010430,877,2024-06-14 00:00:00,login,/checkout,session_4418,south
evt010431,928,2023-02-15 00:00:00,add_to_cart,/home,session_218,east
evt010432,563,2023-11-30 00:00:00,pageview,/profile,session_129,west
evt010433,182,2024-07-21 00:00:00,pageview,/cart,session_2672,south
evt010434,627,2023-07-30 00:00:00,pageview,/products,session_4503,south
evt010435,459,2023-02-12 00:00:00,click,/checkout,session_4407,west
evt010436,433,2024-10-20 00:00:00,pageview,/home,session_4443,south
evt010437,742,2023-12-04 00:00:00,search,/checkout,session_413,south
evt010438,857,2023-08-28 00:00:00,click,/profile,session_1346,east
evt010439,910,2024-06-05 00:00:00,pageview,/checkout,session_2940,east
evt010440,904,2024-01-16 00:00:00,search,/profile,session_4204,south
evt010441,795,2024-08-12 00:00:00,pageview,/cart,session_601,west
evt010442,177,2023-06-11 00:00:00,pageview,/cart,session_300,west
evt010443,93,2024-03-25 00:00:00,add_to_cart,/home,session_2992,east
evt010444,498,2023-02-23 00:00:00,login,/products,session_4594,west
evt010445,858,2023-02-01 00:00:00,pageview,/profile,session_2266,south
evt010446,836,2023-05-09 00:00:00,pageview,/profile,session_4779,north
evt010447,466,2023-01-09 00:00:00,add_to_cart,/profile,session_3107,west
evt010448,274,2023-09-30 00:00:00,click,/cart,session_1164,north
evt010449,544,2024-01-09 00:00:00,search,/profile,session_4928,east
evt010450,603,2023-10-06 00:00:00,search,/profile,session_4981,east
evt010451,463,2024-12-06 00:00:00,add_to_cart,/profile,session_745,west
evt010452,646,2023-07-01 00:00:00,pageview,/cart,session_3656,north
evt010453,716,2024-07-02 00:00:00,pageview,/products,session_761,north
evt010454,23,2023-11-07 00:00:00,purchase,/cart,session_3049,south
evt010455,3,2023-05-06 00:00:00,login,/checkout,session_763,west
evt010456,379,2023-04-25 00:00:00,pageview,/products,session_804,west
evt010457,346,2023-10-23 00:00:00,login,/products,session_2344,south
evt010458,799,2024-01-22 00:00:00,add_to_cart,/profile,session_1846,west
evt010459,988,2024-09-02 00:00:00,add_to_cart,/products,session_2904,east
evt010460,650,2024-10-02 00:00:00,login,/cart,session_2010,west
evt010461,142,2023-02-04 00:00:00,pageview,/profile,session_4879,east
evt010462,762,2024-02-13 00:00:00,search,/cart,session_964,west
evt010463,492,2024-04-11 00:00:00,click,/products,session_3977,west
evt010464,342,2024-05-10 00:00:00,search,/checkout,session_4699,east
evt010465,346,2023-11-23 00:00:00,add_to_cart,/products,session_1571,south
evt010466,965,2023-06-23 00:00:00,purchase,/cart,session_3254,north
evt010467,91,2024-08-23 00:00:00,purchase,/profile,session_1775,north
evt010468,556,2024-11-12 00:00:00,login,/checkout,session_1879,south
evt010469,405,2023-11-17 00:00:00,click,/checkout,session_3206,north
evt010470,208,2024-11-27 00:00:00,purchase,/cart,session_4342,north
evt010471,786,2023-03-17 00:00:00,login,/cart,session_1980,south
evt010472,476,2024-10-23 00:00:00,click,/profile,session_1016,north
evt010473,797,2023-12-07 00:00:00,pageview,/checkout,session_694,east
evt010474,539,2024-05-30 00:00:00,click,/checkout,session_4299,east
evt010475,656,2023-08-15 00:00:00,search,/home,session_1104,north
evt010476,930,2024-06-19 00:00:00,pageview,/checkout,session_3167,east
evt010477,419,2024-04-20 00:00:00,click,/products,session_623,west
evt010478,914,2023-02-26 00:00:00,click,/home,session_753,west
evt010479,953,2023-09-29 00:00:00,add_to_cart,/profile,session_1284,west
evt010480,559,2024-08-24 00:00:00,click,/cart,session_4099,north
evt010481,95,2023-05-05 00:00:00,purchase,/profile,session_2549,north
evt010482,888,2023-07-20 00:00:00,search,/profile,session_1532,north
evt010483,885,2023-05-11 00:00:00,pageview,/cart,session_470,north
evt010484,484,2023-12-28 00:00:00,pageview,/profile,session_343,south
evt010485,695,2024-07-20 00:00:00,search,/checkout,session_4881,north
evt010486,604,2024-09-15 00:00:00,purchase,/products,session_3217,east
evt010487,250,2024-12-01 00:00:00,click,/products,session_3646,north
evt010488,18,2024-05-04 00:00:00,click,/products,session_3371,west
evt010489,665,2024-11-01 00:00:00,add_to_cart,/checkout,session_3866,north
evt010490,708,2024-02-03 00:00:00,search,/profile,session_842,east
evt010491,504,2024-03-07 00:00:00,search,/checkout,session_1894,north
evt010492,589,2023-11-18 00:00:00,add_to_cart,/profile,session_2199,west
evt010493,402,2023-10-03 00:00:00,pageview,/products,session_2839,west
evt010494,55,2023-10-22 00:00:00,pageview,/home,session_3990,west
evt010495,766,2024-03-31 00:00:00,click,/cart,session_4663,east
evt010496,420,2023-05-15 00:00:00,click,/home,session_4019,west
evt010497,110,2024-11-16 00:00:00,add_to_cart,/home,session_1362,north
evt010498,540,2023-08-20 00:00:00,search,/checkout,session_917,east
evt010499,696,2023-11-06 00:00:00,purchase,/checkout,session_2370,south
evt010500,952,2023-08-07 00:00:00,click,/home,session_4911,south
evt010501,160,2023-05-25 00:00:00,search,/cart,session_1495,north
evt010502,775,2023-02-12 00:00:00,search,/profile,session_2506,north
evt010503,712,2024-11-16 00:00:00,search,/home,session_4567,north
evt010504,962,2024-10-28 00:00:00,purchase,/profile,session_2142,north
evt010505,766,2024-02-28 00:00:00,pageview,/products,session_1771,east
evt010506,577,2024-05-25 00:00:00,click,/profile,session_113,east
evt010507,568,2024-10-08 00:00:00,pageview,/products,session_1376,south
evt010508,738,2024-04-27 00:00:00,click,/cart,session_3426,west
evt010509,684,2023-05-06 00:00:00,pageview,/cart,session_890,east
evt010510,357,2023-09-17 00:00:00,pageview,/profile,session_978,south
evt010511,125,2024-10-02 00:00:00,purchase,/products,session_82,east
evt010512,712,2023-12-03 00:00:00,click,/profile,session_3448,north
evt010513,348,2024-10-14 00:00:00,add_to_cart,/cart,session_1799,east
evt010514,834,2023-09-08 00:00:00,pageview,/products,session_4463,south
evt010515,243,2023-03-21 00:00:00,purchase,/products,session_1043,south
evt010516,919,2024-07-03 00:00:00,login,/checkout,session_3799,south
evt010517,572,2023-12-07 00:00:00,click,/products,session_4615,east
evt010518,886,2023-04-08 00:00:00,add_to_cart,/checkout,session_1680,east
evt010519,965,2024-07-21 00:00:00,add_to_cart,/cart,session_238,north
evt010520,198,2023-12-22 00:00:00,login,/checkout,session_4951,west
evt010521,13,2024-09-13 00:00:00,login,/products,session_4446,east
evt010522,103,2024-12-12 00:00:00,click,/products,session_2226,east
evt010523,533,2023-06-17 00:00:00,click,/profile,session_3005,east
evt010524,376,2024-06-21 00:00:00,purchase,/products,session_1790,west
evt010525,307,2023-11-24 00:00:00,search,/home,session_2344,south
evt010526,700,2024-06-02 00:00:00,pageview,/home,session_3151,west
evt010527,687,2024-09-22 00:00:00,login,/products,session_3289,north
evt010528,805,2024-05-23 00:00:00,search,/profile,session_456,north
evt010529,314,2023-10-09 00:00:00,purchase,/home,session_1710,south
evt010530,372,2023-12-15 00:00:00,login,/cart,session_4788,south
evt010531,171,2024-02-03 00:00:00,pageview,/cart,session_2286,south
evt010532,375,2023-09-21 00:00:00,login,/products,session_1099,north
evt010533,666,2023-10-05 00:00:00,click,/cart,session_4848,east
evt010534,56,2024-08-02 00:00:00,purchase,/checkout,session_153,north
evt010535,627,2024-04-04 00:00:00,click,/checkout,session_4684,south
evt010536,599,2023-04-03 00:00:00,add_to_cart,/products,session_4506,north
evt010537,646,2024-02-29 00:00:00,purchase,/profile,session_4178,north
evt010538,381,2023-05-17 00:00:00,pageview,/cart,session_2469,west
evt010539,31,2023-05-26 00:00:00,click,/home,session_4196,east
evt010540,461,2023-04-09 00:00:00,login,/home,session_3957,south
evt010541,526,2023-08-25 00:00:00,pageview,/home,session_3380,north
evt010542,112,2023-03-24 00:00:00,click,/profile,session_1252,north
evt010543,921,2023-12-24 00:00:00,purchase,/profile,session_4512,south
evt010544,276,2024-01-23 00:00:00,click,/products,session_765,south
evt010545,894,2024-05-26 00:00:00,search,/profile,session_2377,east
evt010546,709,2024-08-27 00:00:00,pageview,/home,session_625,north
evt010547,518,2023-06-08 00:00:00,purchase,/profile,session_4712,south
evt010548,641,2023-09-30 00:00:00,search,/products,session_2033,south
evt010549,184,2024-12-03 00:00:00,login,/home,session_4081,west
evt010550,926,2023-10-20 00:00:00,search,/checkout,session_428,south
evt010551,222,2024-03-07 00:00:00,purchase,/profile,session_1613,north
evt010552,47,2023-08-25 00:00:00,pageview,/products,session_4353,west
evt010553,603,2024-01-07 00:00:00,add_to_cart,/cart,session_1960,east
evt010554,384,2023-12-10 00:00:00,search,/cart,session_3552,east
evt010555,578,2024-10-05 00:00:00,login,/home,session_1427,south
evt010556,234,2024-07-14 00:00:00,add_to_cart,/cart,session_1908,south
evt010557,844,2024-02-20 00:00:00,click,/profile,session_4566,west
evt010558,521,2024-12-10 00:00:00,add_to_cart,/cart,session_4459,east
evt010559,749,2024-11-09 00:00:00,pageview,/checkout,session_944,north
evt010560,447,2024-11-13 00:00:00,add_to_cart,/cart,session_199,east
evt010561,765,2024-03-08 00:00:00,add_to_cart,/products,session_1432,south
evt010562,827,2024-05-08 00:00:00,search,/home,session_3119,west
evt010563,278,2024-11-01 00:00:00,login,/checkout,session_3153,south
evt010564,49,2024-10-03 00:00:00,pageview,/products,session_4713,west
evt010565,928,2023-09-20 00:00:00,login,/home,session_433,east
evt010566,841,2024-02-11 00:00:00,login,/checkout,session_4648,north
evt010567,329,2023-05-29 00:00:00,click,/checkout,session_4770,west
evt010568,171,2024-08-26 00:00:00,pageview,/profile,session_4174,south
evt010569,949,2024-10-27 00:00:00,purchase,/profile,session_3601,south
evt010570,394,2023-09-05 00:00:00,click,/home,session_365,west
evt010571,194,2024-01-06 00:00:00,login,/products,session_1833,west
evt010572,246,2024-06-16 00:00:00,add_to_cart,/home,session_2007,east
evt010573,523,2024-02-24 00:00:00,click,/checkout,session_801,west
evt010574,241,2024-02-06 00:00:00,login,/products,session_4473,south
evt010575,964,2023-04-11 00:00:00,add_to_cart,/cart,session_4032,east
evt010576,979,2023-01-02 00:00:00,search,/checkout,session_4243,north
evt010577,725,2024-04-01 00:00:00,login,/home,session_3639,east
evt010578,278,2023-09-11 00:00:00,click,/cart,session_3330,south
evt010579,576,2023-01-10 00:00:00,login,/checkout,session_3407,south
evt010580,640,2024-11-22 00:00:00,pageview,/home,session_4741,east
evt010581,23,2024-07-02 00:00:00,add_to_cart,/home,session_878,south
evt010582,681,2024-02-18 00:00:00,add_to_cart,/products,session_3658,north
evt010583,971,2023-09-08 00:00:00,click,/checkout,session_573,west
evt010584,102,2024-10-03 00:00:00,purchase,/cart,session_2733,west
evt010585,723,2024-02-03 00:00:00,login,/cart,session_1001,south
evt010586,671,2024-07-09 00:00:00,purchase,/profile,session_1488,south
evt010587,961,2024-09-26 00:00:00,click,/cart,session_540,north
evt010588,357,2024-11-06 00:00:00,search,/profile,session_2596,south
evt010589,468,2023-08-21 00:00:00,pageview,/home,session_956,east
evt010590,190,2024-09-19 00:00:00,login,/profile,session_3576,east
evt010591,12,2024-06-02 00:00:00,click,/home,session_1110,west
evt010592,447,2024-05-14 00:00:00,login,/cart,session_4557,east
evt010593,315,2024-05-06 00:00:00,pageview,/checkout,session_2864,west
evt010594,415,2023-01-25 00:00:00,search,/profile,session_301,north
evt010595,585,2024-07-16 00:00:00,search,/home,session_3124,south
evt010596,389,2024-02-23 00:00:00,add_to_cart,/products,session_4027,north
evt010597,886,2024-07-19 00:00:00,pageview,/home,session_3458,east
evt010598,295,2024-01-06 00:00:00,search,/profile,session_3667,east
evt010599,764,2023-08-28 00:00:00,add_to_cart,/cart,session_4520,west
evt010600,190,2023-12-18 00:00:00,click,/cart,session_4191,east
evt010601,503,2023-08-14 00:00:00,purchase,/cart,session_3323,west
evt010602,40,2024-05-18 00:00:00,purchase,/profile,session_4188,east
evt010603,400,2023-07-12 00:00:00,pageview,/home,session_4820,north
evt010604,701,2023-12-27 00:00:00,search,/cart,session_2956,south
evt010605,233,2023-07-13 00:00:00,login,/checkout,session_1767,east
evt010606,122,2024-01-09 00:00:00,click,/home,session_717,south
evt010607,307,2023-03-02 00:00:00,search,/products,session_2120,south
